Datetime,NVDA,AMZN,AAPL,TSLA,BAC
2024-08-22 15:30:00-04:00,36397787,5159210,4874043,8267063,7314109
2024-08-23 09:30:00-04:00,99471311,7724834,8606738,25057699,7768092
2024-08-23 10:30:00-04:00,57004779,4344904,5457419,16100691,6492314
2024-08-23 11:30:00-04:00,32240944,2747598,3192087,9119092,5974011
2024-08-23 12:30:00-04:00,25570577,2265846,2664126,7192831,3032577
2024-08-23 13:30:00-04:00,20085109,1611611,2323736,5845184,3317766
2024-08-23 14:30:00-04:00,22573146,2124069,2752049,6610511,3841029
2024-08-23 15:30:00-04:00,27582703,2832227,3536618,5556601,5539966
2024-08-26 09:30:00-04:00,103393486,5364258,6251104,19424702,5770533
2024-08-26 10:30:00-04:00,62728675,3372780,3930509,10484785,3534947
2024-08-26 11:30:00-04:00,32422470,2291682,3335827,5751053,6733136
2024-08-26 12:30:00-04:00,28331944,1556279,2092165,4783173,6259225
2024-08-26 13:30:00-04:00,27701959,2070452,2251610,6574514,5575928
2024-08-26 14:30:00-04:00,23016655,1863485,2444527,4526793,4897836
2024-08-26 15:30:00-04:00,22622718,2746339,3543413,4318891,6035924
2024-08-27 09:30:00-04:00,93846227,7904079,8575296,24693434,5430323
2024-08-27 10:30:00-04:00,50097633,3598531,4591987,10962783,2986348
2024-08-27 11:30:00-04:00,30391916,2877829,2877065,7203350,2717881
2024-08-27 12:30:00-04:00,24907233,2188016,2150303,4452799,2618217
2024-08-27 13:30:00-04:00,30212633,2675950,1944293,4214157,1869541
2024-08-27 14:30:00-04:00,22283933,1941120,1885195,3977050,4523981
2024-08-27 15:30:00-04:00,20730115,3231258,3396614,3554501,7191397
2024-08-28 09:30:00-04:00,74144659,5083112,8121114,17528264,7301669
2024-08-28 10:30:00-04:00,74409264,3397292,5991731,11733506,6140152
2024-08-28 11:30:00-04:00,50989670,2586844,5540740,5187394,4430871
2024-08-28 12:30:00-04:00,34442445,2008221,2481723,4914451,2949235
2024-08-28 13:30:00-04:00,34490261,2963597,2007338,8448234,3025242
2024-08-28 14:30:00-04:00,42699297,2852596,3017614,7386627,4279493
2024-08-28 15:30:00-04:00,35723996,3938890,3607065,4681982,5740301
2024-08-29 09:30:00-04:00,161150946,6601382,15038494,22428022,7072603
2024-08-29 10:30:00-04:00,59984693,3608637,7514577,9242414,4130292
2024-08-29 11:30:00-04:00,32040570,2525261,5159347,4903077,3102396
2024-08-29 12:30:00-04:00,29140644,1662221,3294078,4309280,2774411
2024-08-29 13:30:00-04:00,34442138,1878799,4397159,4955417,3458481
2024-08-29 14:30:00-04:00,65467182,3153007,5247050,9042822,4467478
2024-08-29 15:30:00-04:00,36214417,2698184,4555191,4592002,4883083
2024-08-30 09:30:00-04:00,99495892,8559108,8962269,17862511,8883981
2024-08-30 10:30:00-04:00,51928541,5348766,4933862,7646326,3843293
2024-08-30 11:30:00-04:00,35816370,2264945,3257176,5965721,2991413
2024-08-30 12:30:00-04:00,24962127,1885305,2683350,5763168,2979228
2024-08-30 13:30:00-04:00,19564723,2395723,2414533,6811587,3637851
2024-08-30 14:30:00-04:00,28437690,3861916,3332557,6318293,3446305
2024-08-30 15:30:00-04:00,26525908,7056868,6922500,6916235,6635079
2024-09-03 09:30:00-04:00,117228658,8121421,10969784,28106444,9974288
2024-09-03 10:30:00-04:00,89524867,5378647,5984800,12910588,7143225
2024-09-03 11:30:00-04:00,38413673,3273696,3719653,6565147,4427812
2024-09-03 12:30:00-04:00,30491299,2362458,2520844,4980610,3494303
2024-09-03 13:30:00-04:00,49654995,2960300,4242288,6364520,4536959
2024-09-03 14:30:00-04:00,47703463,2929507,4336460,7313319,5280876
2024-09-03 15:30:00-04:00,48690229,5078535,6650499,5605503,7343028
2024-09-04 09:30:00-04:00,129224432,7496921,13419708,27379447,6268033
2024-09-04 10:30:00-04:00,59060788,3444864,6164994,14812184,5058730
2024-09-04 11:30:00-04:00,34812666,1995345,3511069,7876736,4204313
2024-09-04 12:30:00-04:00,27408611,2217399,3078968,8637924,3579883
2024-09-04 13:30:00-04:00,26157057,2567348,3084195,5256322,3363364
2024-09-04 14:30:00-04:00,43755634,3396381,3235652,7428754,3800524
2024-09-04 15:30:00-04:00,33144531,3987628,4798702,5327801,5090079
2024-09-05 09:30:00-04:00,109306773,12179831,10704328,41644899,5468181
2024-09-05 10:30:00-04:00,49465467,6384179,4610709,19275001,4095105
2024-09-05 11:30:00-04:00,34225159,3783948,3171908,15945058,3127263
2024-09-05 12:30:00-04:00,21973973,2974409,2425313,11994494,2187399
2024-09-05 13:30:00-04:00,24341139,2516367,2790012,9779241,3982086
2024-09-05 14:30:00-04:00,21466526,2960541,2545064,8871102,4250173
2024-09-05 15:30:00-04:00,19508322,3716761,3426613,6982518,4904190
2024-09-06 09:30:00-04:00,107594986,6549219,10837039,37356091,8489960
2024-09-06 10:30:00-04:00,81532463,5358948,6152793,19376181,5992719
2024-09-06 11:30:00-04:00,54783731,3529615,3892594,10578335,6144754
2024-09-06 12:30:00-04:00,35350486,3035864,3419148,9521040,2851163
2024-09-06 13:30:00-04:00,30018251,2225011,3000383,8708465,3421190
2024-09-06 14:30:00-04:00,35575241,3272671,3924346,8030039,4278227
2024-09-06 15:30:00-04:00,27855515,4741751,4597875,9264732,5464802
2024-09-09 09:30:00-04:00,82098735,6449869,13584735,25086729,3970368
2024-09-09 10:30:00-04:00,42550860,3348188,6687156,11016612,4115001
2024-09-09 11:30:00-04:00,26639014,2623936,4368450,6868319,4395132
2024-09-09 12:30:00-04:00,24285051,1651494,4747989,5266704,2961545
2024-09-09 13:30:00-04:00,24252460,2167117,11488645,5189522,3002236
2024-09-09 14:30:00-04:00,22150277,2556524,9269515,5135862,3042693
2024-09-09 15:30:00-04:00,20173904,3734877,8206929,4274786,4815034
2024-09-10 09:30:00-04:00,87845460,8520196,14107205,28728181,9368122
2024-09-10 10:30:00-04:00,33241851,3331359,6070511,10196863,5073926
2024-09-10 11:30:00-04:00,36994246,3091302,4556201,9717439,4230209
2024-09-10 12:30:00-04:00,24532466,3446672,3685902,6931832,6210069
2024-09-10 13:30:00-04:00,22080720,5883599,3978034,5882772,8138298
2024-09-10 14:30:00-04:00,20222622,2914688,5332395,6412428,4258079
2024-09-10 15:30:00-04:00,20494338,3436365,4674197,6700484,6218247
2024-09-11 09:30:00-04:00,104156057,7119699,9711642,24339986,9243058
2024-09-11 10:30:00-04:00,50513326,3800974,4829296,13646958,4571711
2024-09-11 11:30:00-04:00,59793549,2918110,3877449,10011195,4883107
2024-09-11 12:30:00-04:00,50045657,2882266,2788950,7143186,2605038
2024-09-11 13:30:00-04:00,50208711,5689934,3552924,7047758,2563867
2024-09-11 14:30:00-04:00,48831566,5865896,4285668,9993418,3970244
2024-09-11 15:30:00-04:00,39897445,6109967,5531388,7152150,5057870
2024-09-12 09:30:00-04:00,110932880,7439315,8196037,26237834,7120844
2024-09-12 10:30:00-04:00,61988443,3100062,4368515,12014203,2843463
2024-09-12 11:30:00-04:00,39212589,1726523,2289208,6663903,1824774
2024-09-12 12:30:00-04:00,30068279,2759237,2450018,6003037,2422446
2024-09-12 13:30:00-04:00,38812810,3207808,2928926,7052479,4121462
2024-09-12 14:30:00-04:00,35025996,3597577,3839512,6288366,6894663
2024-09-12 15:30:00-04:00,25774270,3742274,5236457,4539182,7708517
2024-09-13 09:30:00-04:00,77115916,6633655,9588879,20930898,4700116
2024-09-13 10:30:00-04:00,41632945,4055358,4492924,9437636,4849260
2024-09-13 11:30:00-04:00,27707927,2038878,2825345,6706123,4550947
2024-09-13 12:30:00-04:00,21624083,2478049,2326834,4804813,2629502
2024-09-13 13:30:00-04:00,17701903,2986696,2945593,5551878,2999680
2024-09-13 14:30:00-04:00,20818196,1808532,3150741,4184557,4089145
2024-09-13 15:30:00-04:00,17327901,2813284,4426267,4702045,4212825
2024-09-16 09:30:00-04:00,88468816,6469274,21390264,17733737,5194368
2024-09-16 10:30:00-04:00,35852811,3535457,8162076,9074320,2487886
2024-09-16 11:30:00-04:00,26871447,2168231,4852521,7094727,2629669
2024-09-16 12:30:00-04:00,18889204,1884980,3748142,5460864,2031073
2024-09-16 13:30:00-04:00,17703890,2327932,3606890,4138800,1662515
2024-09-16 14:30:00-04:00,17752526,1946410,4144167,4765604,1859006
2024-09-16 15:30:00-04:00,14443184,2477168,5232224,3399798,4192812
2024-09-17 09:30:00-04:00,64854037,7304421,11537502,25871621,4562438
2024-09-17 10:30:00-04:00,28647718,3548188,5086619,8639712,2759338
2024-09-17 11:30:00-04:00,25503727,2079704,4563369,7277710,2542238
2024-09-17 12:30:00-04:00,26392736,2041420,4929353,6241089,2684643
2024-09-17 13:30:00-04:00,25990083,1658773,3204596,5796328,2022373
2024-09-17 14:30:00-04:00,21933744,2137961,3928149,5467111,2137055
2024-09-17 15:30:00-04:00,18718670,2503866,4733527,3758499,4110301
2024-09-18 09:30:00-04:00,54005037,4301315,11719770,17294703,4333156
2024-09-18 10:30:00-04:00,24486152,1896112,8156545,6642908,4087638
2024-09-18 11:30:00-04:00,27633139,1854206,4730443,6231170,2772792
2024-09-18 12:30:00-04:00,21073731,1406329,4663209,5622019,2282244
2024-09-18 13:30:00-04:00,49042417,4057167,7417109,13517844,5977048
2024-09-18 14:30:00-04:00,66458647,5058158,7309128,17851579,7367976
2024-09-18 15:30:00-04:00,32757218,3770245,6247706,7027035,7846962
2024-09-19 09:30:00-04:00,95723223,9513373,18240508,30542461,8905032
2024-09-19 10:30:00-04:00,36413875,4361120,8846328,16809785,5153220
2024-09-19 11:30:00-04:00,26693186,3264417,5729594,14071583,3168097
2024-09-19 12:30:00-04:00,23193470,2899851,4098355,8538148,3799992
2024-09-19 13:30:00-04:00,21799497,2543859,4410441,8398381,4909219
2024-09-19 14:30:00-04:00,29362719,2809538,4815301,9308653,6957865
2024-09-19 15:30:00-04:00,21695352,4364623,7376731,7799629,9641702
2024-09-20 09:30:00-04:00,76665867,11744315,28984531,29619455,13344540
2024-09-20 10:30:00-04:00,41470671,3817591,12497143,12228284,5036179
2024-09-20 11:30:00-04:00,31124714,6293066,7914719,13005500,4640469
2024-09-20 12:30:00-04:00,18720226,6915553,6485883,6152181,2680466
2024-09-20 13:30:00-04:00,25463820,3681136,7870480,5357697,2126907
2024-09-20 14:30:00-04:00,22337565,3320751,10546962,6719865,3116962
2024-09-20 15:30:00-04:00,27559179,7401283,25542112,6503656,8668769
2024-09-23 09:30:00-04:00,56701554,5914705,13371890,27832749,4932085
2024-09-23 10:30:00-04:00,32593605,2639567,6527851,14512551,3493087
2024-09-23 11:30:00-04:00,24615527,3141228,3575768,9771836,2588875
2024-09-23 12:30:00-04:00,18461327,3228099,3228628,7656411,2360528
2024-09-23 13:30:00-04:00,14762662,2325323,2921492,6012349,2285325
2024-09-23 14:30:00-04:00,15548684,4495819,3625613,6167178,2079189
2024-09-23 15:30:00-04:00,14358863,3860662,4381769,6683879,4174913
2024-09-24 09:30:00-04:00,56053899,9868503,7586055,36532474,4418507
2024-09-24 10:30:00-04:00,37634844,4795960,4155816,16710557,3053875
2024-09-24 11:30:00-04:00,94116304,2447800,2884573,8416260,3014802
2024-09-24 12:30:00-04:00,36259139,1736402,2149179,4728119,1552686
2024-09-24 13:30:00-04:00,30789973,2132434,1936488,4285282,2293360
2024-09-24 14:30:00-04:00,28892110,2060239,1999556,5247545,2249101
2024-09-24 15:30:00-04:00,28259500,4615296,4656959,5222841,4721713
2024-09-25 09:30:00-04:00,95740250,5446215,8474136,22972264,3639749
2024-09-25 10:30:00-04:00,41870989,2656228,4105730,9949335,3899774
2024-09-25 11:30:00-04:00,36973240,2597885,2773314,8655725,6076892
2024-09-25 12:30:00-04:00,27098149,2019493,2776012,5891774,1553583
2024-09-25 13:30:00-04:00,24210456,1902685,4550963,4411989,2123846
2024-09-25 14:30:00-04:00,15776500,2119022,2750104,4499070,2449657
2024-09-25 15:30:00-04:00,15319575,2439160,4052788,4492211,3035865
2024-09-26 09:30:00-04:00,90395504,7746186,8068088,23097654,8509745
2024-09-26 10:30:00-04:00,65540148,6387471,5650345,16475579,5066663
2024-09-26 11:30:00-04:00,31071894,3152442,2992378,6558513,3046477
2024-09-26 12:30:00-04:00,26191868,2229004,1819367,4879488,3442789
2024-09-26 13:30:00-04:00,26965092,2440575,2270366,4169574,3079848
2024-09-26 14:30:00-04:00,23400572,2239566,2387943,4483708,2642184
2024-09-26 15:30:00-04:00,16979294,3342625,3934449,3156281,5196155
2024-09-27 09:30:00-04:00,70060186,6132936,7047356,19839721,5651392
2024-09-27 10:30:00-04:00,47670657,6495108,4099029,8755681,2876230
2024-09-27 11:30:00-04:00,27820965,5028753,3339358,11030257,2311953
2024-09-27 12:30:00-04:00,19945637,2672270,1914209,6601464,1650051
2024-09-27 13:30:00-04:00,24732932,2216866,2008696,6919569,2185840
2024-09-27 14:30:00-04:00,27723104,2631336,2165156,6582622,1979693
2024-09-27 15:30:00-04:00,27623003,3167995,3703154,5404942,3867572
2024-09-30 09:30:00-04:00,66913853,8408081,11787517,25611591,6177334
2024-09-30 10:30:00-04:00,26448987,4762354,4589294,15520045,2873948
2024-09-30 11:30:00-04:00,21952911,2887746,3947937,7941888,3448057
2024-09-30 12:30:00-04:00,16099303,1873081,2500766,5519846,2695265
2024-09-30 13:30:00-04:00,21885081,2362488,3105354,7360994,3097312
2024-09-30 14:30:00-04:00,23135879,2580002,3385830,7236084,3266495
2024-09-30 15:30:00-04:00,22603713,4963468,9077998,6621084,4857724
2024-10-01 09:30:00-04:00,70408748,9718958,18785859,25533756,5812620
2024-10-01 10:30:00-04:00,49018494,4201598,7238550,16978550,3262976
2024-10-01 11:30:00-04:00,32494796,3054278,5236262,8572712,2187754
2024-10-01 12:30:00-04:00,36720338,2929485,4629057,8220133,2277406
2024-10-01 13:30:00-04:00,29536695,3059232,4115947,11075585,2238709
2024-10-01 14:30:00-04:00,24719590,2449661,4202375,7420032,1979901
2024-10-01 15:30:00-04:00,22720466,3027691,5044106,5730920,2911875
2024-10-02 09:30:00-04:00,66749149,5216597,9385176,38780956,5297431
2024-10-02 10:30:00-04:00,30144068,3097297,4586645,14268476,3639421
2024-10-02 11:30:00-04:00,23327842,1981233,3954712,11706297,2104517
2024-10-02 12:30:00-04:00,17473621,1916778,2173028,7627881,1761143
2024-10-02 13:30:00-04:00,17602525,1904460,2418335,6499943,1515661
2024-10-02 14:30:00-04:00,17840580,1663317,2105356,6095623,1998383
2024-10-02 15:30:00-04:00,16622500,2920486,2793983,5282195,3384323
2024-10-03 09:30:00-04:00,104618154,8500583,6220681,21382081,4259095
2024-10-03 10:30:00-04:00,41186772,3573798,4150076,13135874,1810147
2024-10-03 11:30:00-04:00,24893614,2422834,3280055,5960441,1962349
2024-10-03 12:30:00-04:00,29056405,2593720,3492200,13960846,2323623
2024-10-03 13:30:00-04:00,20102782,1713118,1911305,8476158,2446242
2024-10-03 14:30:00-04:00,18091694,2248355,2380663,7536081,2533359
2024-10-03 15:30:00-04:00,18226899,3682604,5709739,5814880,3648471
2024-10-04 09:30:00-04:00,80373372,11942577,8338473,27428791,9125579
2024-10-04 10:30:00-04:00,36945317,4198283,4171900,16976679,2953506
2024-10-04 11:30:00-04:00,25045462,2976481,3129678,13744876,1921326
2024-10-04 12:30:00-04:00,18530654,2600102,1978865,6664747,2328162
2024-10-04 13:30:00-04:00,22292813,2225084,2430951,6514835,3454620
2024-10-04 14:30:00-04:00,18383132,2335041,3128943,5356741,2367336
2024-10-04 15:30:00-04:00,24014244,4309410,4791908,5204598,4943869
2024-10-07 09:30:00-04:00,80097596,14526812,7846943,19605808,5793881
2024-10-07 10:30:00-04:00,47992679,3987663,3155397,13689540,2686174
2024-10-07 11:30:00-04:00,46140495,3190254,2733871,5670203,2291990
2024-10-07 12:30:00-04:00,29112870,2607921,2471325,4273085,1450140
2024-10-07 13:30:00-04:00,49595566,2208807,2377594,4769743,1798511
2024-10-07 14:30:00-04:00,43181861,4283186,4495723,8212124,3125385
2024-10-07 15:30:00-04:00,26902103,3708034,4695507,5332823,3529222
2024-10-08 09:30:00-04:00,88240738,6822103,8969276,19201124,4336762
2024-10-08 10:30:00-04:00,53037326,3336168,3802538,8835004,4232773
2024-10-08 11:30:00-04:00,27024947,2264405,2178501,6695488,2420694
2024-10-08 12:30:00-04:00,21136447,1754520,1971901,5474689,1668245
2024-10-08 13:30:00-04:00,17193286,1306624,1560837,3377468,2137682
2024-10-08 14:30:00-04:00,32581100,2169666,2592549,4512834,1836623
2024-10-08 15:30:00-04:00,23691861,2842576,3794652,3517557,3928637
2024-10-09 09:30:00-04:00,87025783,5494009,6790643,22030750,4191718
2024-10-09 10:30:00-04:00,36984056,3418594,4601032,11634940,2945134
2024-10-09 11:30:00-04:00,31493459,2704044,3064533,7096345,2380610
2024-10-09 12:30:00-04:00,20003973,2099429,2317434,5334639,2602187
2024-10-09 13:30:00-04:00,21393569,1979456,2705052,5846460,4081775
2024-10-09 14:30:00-04:00,17609317,2372168,3361168,7464040,2677662
2024-10-09 15:30:00-04:00,16425633,2934080,3238655,4324251,4061053
2024-10-10 09:30:00-04:00,73574479,10117949,6391325,31783416,5509647
2024-10-10 10:30:00-04:00,37325114,2915806,3150593,12130769,2142439
2024-10-10 11:30:00-04:00,27402661,2366865,2234297,10157536,1743399
2024-10-10 12:30:00-04:00,25312958,1980952,1857916,7407800,2869845
2024-10-10 13:30:00-04:00,18223135,1891326,1786905,6348454,2037943
2024-10-10 14:30:00-04:00,26083908,1688312,1924289,5534164,2333531
2024-10-10 15:30:00-04:00,17638828,2289015,3089900,6562096,4310917
2024-10-11 09:30:00-04:00,62079200,6896256,6270537,63796985,18750309
2024-10-11 10:30:00-04:00,29731851,4244095,3392321,20995799,5466791
2024-10-11 11:30:00-04:00,17430163,2006468,3047535,12426407,4116155
2024-10-11 12:30:00-04:00,12064169,1635567,2091191,8141065,2564250
2024-10-11 13:30:00-04:00,11584827,1562004,2354655,8272650,3301280
2024-10-11 14:30:00-04:00,12431698,1965003,2828890,7703340,3508372
2024-10-11 15:30:00-04:00,11468505,2746240,3955806,11839411,5159419
2024-10-14 09:30:00-04:00,80017009,4661415,8542412,38071963,5810861
2024-10-14 10:30:00-04:00,35801251,2633907,3661063,17023336,3954571
2024-10-14 11:30:00-04:00,22565261,1500793,2488171,6938041,1774089
2024-10-14 12:30:00-04:00,16453146,1457477,1601087,5967933,2680538
2024-10-14 13:30:00-04:00,13863861,1823786,2240039,4388865,2112938
2024-10-14 14:30:00-04:00,19238805,2261884,3574497,5457972,3322936
2024-10-14 15:30:00-04:00,20398623,3529024,4541236,4912280,5338128
2024-10-15 09:30:00-04:00,98327408,6191440,21113589,26328427,16657314
2024-10-15 10:30:00-04:00,96019919,5286592,8085291,12225213,7344091
2024-10-15 11:30:00-04:00,43374304,2494577,5436418,6164379,5372989
2024-10-15 12:30:00-04:00,27417003,2105739,3242105,3869126,6873932
2024-10-15 13:30:00-04:00,26669839,2152503,3554666,3355625,4361006
2024-10-15 14:30:00-04:00,28013192,2884422,3377696,3726799,5676879
2024-10-15 15:30:00-04:00,26366584,4398596,5720018,3473042,8118756
2024-10-16 09:30:00-04:00,76813534,4947376,10626875,20003609,8611929
2024-10-16 10:30:00-04:00,40168282,3110170,3846997,7110851,4942852
2024-10-16 11:30:00-04:00,22304078,2234882,3420832,5687800,4601560
2024-10-16 12:30:00-04:00,27949316,1611598,2259958,3892389,3884467
2024-10-16 13:30:00-04:00,30790484,1969699,2251178,3565405,6954246
2024-10-16 14:30:00-04:00,26041553,2602268,2354257,4163025,3529378
2024-10-16 15:30:00-04:00,19418534,3133212,3021398,2810027,5547283
2024-10-17 09:30:00-04:00,121602338,6150993,7759044,18122050,6891933
2024-10-17 10:30:00-04:00,40882687,2068013,2876717,6497607,3350442
2024-10-17 11:30:00-04:00,32335890,2797583,2263962,3849880,2219520
2024-10-17 12:30:00-04:00,21696482,2015044,2159812,4690009,2176179
2024-10-17 13:30:00-04:00,23245295,2807211,2722249,7359822,2957576
2024-10-17 14:30:00-04:00,23161284,1828933,2566480,3092418,4132767
2024-10-17 15:30:00-04:00,23689363,2334252,3485679,3380388,5169883
2024-10-18 09:30:00-04:00,59459699,7920081,17238560,17090920,9129025
2024-10-18 10:30:00-04:00,21659549,5306387,4579796,11168016,3369002
2024-10-18 11:30:00-04:00,15798333,3288368,4353306,4171515,2348875
2024-10-18 12:30:00-04:00,19479007,5732299,2973498,3759616,2541681
2024-10-18 13:30:00-04:00,12656560,2889862,2317890,2549461,2037916
2024-10-18 14:30:00-04:00,13544144,3094235,2651508,4764149,2345832
2024-10-18 15:30:00-04:00,12321477,3081422,3233611,3639006,3940901
2024-10-21 09:30:00-04:00,78715899,6651699,7360513,19608678,4676136
2024-10-21 10:30:00-04:00,37727208,3131118,5509527,7787934,3591014
2024-10-21 11:30:00-04:00,22578413,1953905,3915718,4468187,2312582
2024-10-21 12:30:00-04:00,17172594,1655107,2531558,2753522,2178331
2024-10-21 13:30:00-04:00,30023012,1489803,2198486,3804199,2968626
2024-10-21 14:30:00-04:00,21972410,2070639,2196498,3359088,1631802
2024-10-21 15:30:00-04:00,27144345,2434718,3275560,3389574,4151059
2024-10-22 09:30:00-04:00,79487338,6955218,10307807,13147497,7948266
2024-10-22 10:30:00-04:00,32440573,2536930,3560805,8018988,6342425
2024-10-22 11:30:00-04:00,17057980,1476917,2234313,4974738,2346625
2024-10-22 12:30:00-04:00,21629451,2339049,3239691,3976804,1970826
2024-10-22 13:30:00-04:00,22305926,3571000,3270200,4668562,1767144
2024-10-22 14:30:00-04:00,17050545,2662500,1919543,3186237,2825659
2024-10-22 15:30:00-04:00,14702197,2548735,3335830,2966370,5351283
2024-10-23 09:30:00-04:00,85128048,5357169,6240289,14735216,5881402
2024-10-23 10:30:00-04:00,40222146,3048187,3486087,7468268,3161343
2024-10-23 11:30:00-04:00,25775688,3719691,12888223,4551521,2976047
2024-10-23 12:30:00-04:00,31996546,3731217,6554954,5983476,2346853
2024-10-23 13:30:00-04:00,27671609,4203223,4848232,7191665,3058004
2024-10-23 14:30:00-04:00,30472018,2556903,3897807,5146534,2839183
2024-10-23 15:30:00-04:00,19363612,2948989,4272929,5445301,3610801
2024-10-24 09:30:00-04:00,57260778,5542289,7720502,73391487,5251238
2024-10-24 10:30:00-04:00,26348227,2391837,3120118,25262449,2883515
2024-10-24 11:30:00-04:00,17309886,2279262,3095463,21752617,2445861
2024-10-24 12:30:00-04:00,14765867,2008360,2497557,18485256,1955473
2024-10-24 13:30:00-04:00,12461923,1306321,1809617,15696847,2967325
2024-10-24 14:30:00-04:00,14405766,1626188,1900378,17273735,2864236
2024-10-24 15:30:00-04:00,13277656,1769441,2953907,18507161,4573888
2024-10-25 09:30:00-04:00,59191386,7627676,8235944,58550919,4045667
2024-10-25 10:30:00-04:00,30457488,3098050,4138746,29439267,3071889
2024-10-25 11:30:00-04:00,21337436,2595480,3211126,16074164,3555858
2024-10-25 12:30:00-04:00,16722765,1919131,2367087,13280607,1797649
2024-10-25 13:30:00-04:00,31614170,2461413,2818009,13619679,2502739
2024-10-25 14:30:00-04:00,15965833,1934916,2642893,12657059,2265336
2024-10-25 15:30:00-04:00,13457139,2452981,3572932,11250439,3754058
2024-10-28 09:30:00-04:00,50535052,6194655,7460256,36117081,4436780
2024-10-28 10:30:00-04:00,25699061,2580131,3740019,13501485,2466365
2024-10-28 11:30:00-04:00,23081781,2203419,2911796,10460370,1928458
2024-10-28 12:30:00-04:00,15707963,1959587,2874054,10416846,2109766
2024-10-28 13:30:00-04:00,13467263,1789707,1760124,6205171,1866414
2024-10-28 14:30:00-04:00,12228507,1947605,2014045,13866012,2512926
2024-10-28 15:30:00-04:00,13105912,3069388,4008212,7921676,3602385
2024-10-29 09:30:00-04:00,41937597,4878821,6668061,24343613,4090292
2024-10-29 10:30:00-04:00,19797823,2583871,3007074,14412690,2250019
2024-10-29 11:30:00-04:00,18853341,2884896,2252024,10103830,2018466
2024-10-29 12:30:00-04:00,14274390,2622262,2623926,10834259,1767596
2024-10-29 13:30:00-04:00,10575850,2204518,1696611,6432525,2353381
2024-10-29 14:30:00-04:00,14725585,2967232,3638890,5177228,1998516
2024-10-29 15:30:00-04:00,13662138,4538574,3460514,4711000,3234408
2024-10-30 09:30:00-04:00,61262191,10662061,8472341,16915416,12704356
2024-10-30 10:30:00-04:00,19613802,3646413,5454960,9871247,4646450
2024-10-30 11:30:00-04:00,14023471,2479154,3239280,6236988,2567113
2024-10-30 12:30:00-04:00,11933106,2145938,2657234,4185410,2170480
2024-10-30 13:30:00-04:00,14964589,3190803,3567357,3888840,2609372
2024-10-30 14:30:00-04:00,12164956,2686191,2963500,4795475,2608329
2024-10-30 15:30:00-04:00,14161047,4401894,6851304,4722454,4097783
2024-10-31 09:30:00-04:00,82137383,11095978,9145169,19660364,3881660
2024-10-31 10:30:00-04:00,31508825,5671569,5587159,10176323,3882857
2024-10-31 11:30:00-04:00,27711250,6164506,3752999,6413528,2700425
2024-10-31 12:30:00-04:00,14571145,3793709,3450859,6132173,1761009
2024-10-31 13:30:00-04:00,17674160,5008554,3797245,6132932,2014325
2024-10-31 14:30:00-04:00,26786914,6011781,5061193,6172656,2763842
2024-10-31 15:30:00-04:00,25757359,7681308,7068003,4350029,4277868
2024-11-01 09:30:00-04:00,61795417,37987403,20933780,15793046,4097573
2024-11-01 10:30:00-04:00,31891433,18464620,10239831,7004714,2824682
2024-11-01 11:30:00-04:00,16319752,9460667,6338407,8280631,2106013
2024-11-01 12:30:00-04:00,19585389,5897206,3888496,8309136,2576880
2024-11-01 13:30:00-04:00,18874792,5129855,3414057,5199834,2759282
2024-11-01 14:30:00-04:00,14485066,5277534,4035303,4532592,5272449
2024-11-01 15:30:00-04:00,14798805,6766878,5287191,4040472,4648896
2024-11-04 09:30:00-05:00,60781340,10336362,9635855,24784421,7479123
2024-11-04 10:30:00-05:00,25903089,6352621,4458145,10813724,3667018
2024-11-04 11:30:00-05:00,22303822,4750330,4999217,9869888,4137202
2024-11-04 12:30:00-05:00,15805625,3096457,2890130,5064151,2146751
2024-11-04 13:30:00-05:00,11550013,2317236,2412789,4686767,1797829
2024-11-04 14:30:00-05:00,14224016,2646927,2504276,4669791,3380317
2024-11-04 15:30:00-05:00,18100851,4094110,4039677,4533775,4272532
2024-11-05 09:30:00-05:00,44790395,6206598,6371475,23729856,2930987
2024-11-05 10:30:00-05:00,18847028,3636964,4046507,8036269,2159089
2024-11-05 11:30:00-05:00,20776294,3805288,2163887,8140681,2196291
2024-11-05 12:30:00-05:00,14092325,4013683,2147843,4492670,2213916
2024-11-05 13:30:00-05:00,14137270,2889961,2141597,5454246,2271614
2024-11-05 14:30:00-05:00,12962335,2532828,1939508,7124220,2878806
2024-11-05 15:30:00-05:00,14420996,3203089,3341639,4887071,6581381
2024-11-06 09:30:00-05:00,78272745,23702546,15626726,77672528,33481392
2024-11-06 10:30:00-05:00,23301199,10325992,5934080,19108884,12607898
2024-11-06 11:30:00-05:00,22389081,6474304,4364147,14173521,8358650
2024-11-06 12:30:00-05:00,33826579,4599010,3127772,11722317,7154908
2024-11-06 13:30:00-05:00,17108631,4297606,3301101,12697249,8027723
2024-11-06 14:30:00-05:00,20189742,4325741,4460263,10707228,9780852
2024-11-06 15:30:00-05:00,18744290,7791236,5070195,8385264,16339200
2024-11-07 09:30:00-05:00,61418565,16708965,10347470,37395667,11249732
2024-11-07 10:30:00-05:00,26539772,7220809,3199921,17769457,5770203
2024-11-07 11:30:00-05:00,14263951,3861572,3447650,13977388,3575836
2024-11-07 12:30:00-05:00,14763668,3000375,2598523,10132483,2556761
2024-11-07 13:30:00-05:00,16271871,3227482,2170877,9903320,3637909
